asin,domain_id,market,title,detected_layout,expected_layout,is_mismatch,confidence,detection_layer,new_price,used_price,brand,source
B082TVX73C,4,FR,"Rii Gaming Tastatur und Maus Set, Maus und Tastatur, RGB Hintergrundbeleuchtung QWERTZ (DE-Layout), Regenbogen Farben Beleuchtete USB Wasserdicht Tastatur und Maus mit 3200 für Pro PC Gamer",qwertz,azerty,True,high,title_keyword,,,Rii,static_pool
B082TVX73C,8,IT,"Rii Gaming Tastatur und Maus Set, Maus und Tastatur, RGB Hintergrundbeleuchtung QWERTZ (DE-Layout), Regenbogen Farben Beleuchtete USB Wasserdicht Tastatur und Maus mit 3200 für Pro PC Gamer",qwertz,qwerty_it,True,high,title_keyword,,,Rii,static_pool
B082TVX73C,9,ES,"Rii Gaming Tastatur und Maus Set, Maus und Tastatur, RGB Hintergrundbeleuchtung QWERTZ (DE-Layout), Regenbogen Farben Beleuchtete USB Wasserdicht Tastatur und Maus mit 3200 für Pro PC Gamer",qwertz,qwerty_es,True,high,title_keyword,,,Rii,static_pool
B0CQKMKPZW,2,UK,"YINDIAO Ajazz AK820 Mechanische Tastatur mit Knopf,75% ANSI-Layout, 81 Tasten,Kabelgebundene Gaming-Tastatur,Verbesserte Dichtungsmontage,Roter Hot-Swap-Schalter,Eisweißes Licht,für PC,MAC (Schwarz)",unknown,qwerty_uk,False,none,none,,,YINDIAO,static_pool
B0CQKMKPZW,4,FR,"YINDIAO Ajazz AK820 Mechanische Tastatur mit Knopf,75% ANSI-Layout, 81 Tasten,Kabelgebundene Gaming-Tastatur,Verbesserte Dichtungsmontage,Roter Hot-Swap-Schalter,Eisweißes Licht,für PC,MAC (Schwarz)",unknown,azerty,False,none,none,,,YINDIAO,static_pool
B0CQKMKPZW,8,IT,"YINDIAO Ajazz AK820 Mechanische Tastatur mit Knopf,75% ANSI-Layout, 81 Tasten,Kabelgebundene Gaming-Tastatur,Verbesserte Dichtungsmontage,Roter Hot-Swap-Schalter,Eisweißes Licht,für PC,MAC (Schwarz)",unknown,qwerty_it,False,none,none,,,YINDIAO,static_pool
B0CQKMKPZW,9,ES,"YINDIAO Ajazz AK820 Mechanische Tastatur mit Knopf,75% ANSI-Layout, 81 Tasten,Kabelgebundene Gaming-Tastatur,Verbesserte Dichtungsmontage,Roter Hot-Swap-Schalter,Eisweißes Licht,für PC,MAC (Schwarz)",unknown,qwerty_es,False,none,none,,,YINDIAO,static_pool
B08X65XX2J,2,UK,"ASUS ROG Falchion 2,4GHz kabellose Gaming Tastatur (mechanisch, 68 Tasten, Aura Sync, Cherry MX Switches, bis zu 400 Stunden Akkulaufzeit, ohne Numpad), Schwarz",unknown,qwerty_uk,False,none,none,,,ASUS,static_pool
B08X65XX2J,4,FR,"ASUS ROG Falchion 2,4GHz kabellose Gaming Tastatur (mechanisch, 68 Tasten, Aura Sync, Cherry MX Switches, bis zu 400 Stunden Akkulaufzeit, ohne Numpad), Schwarz",unknown,azerty,False,none,none,,,ASUS,static_pool
B08X65XX2J,8,IT,"ASUS ROG Falchion 2,4GHz kabellose Gaming Tastatur (mechanisch, 68 Tasten, Aura Sync, Cherry MX Switches, bis zu 400 Stunden Akkulaufzeit, ohne Numpad), Schwarz",unknown,qwerty_it,False,none,none,,,ASUS,static_pool
B08X65XX2J,9,ES,"ASUS ROG Falchion 2,4GHz kabellose Gaming Tastatur (mechanisch, 68 Tasten, Aura Sync, Cherry MX Switches, bis zu 400 Stunden Akkulaufzeit, ohne Numpad), Schwarz",unknown,qwerty_es,False,none,none,,,ASUS,static_pool
B083M9CBD5,2,UK,SteelSeries Apex 3 Gaming Tastatur - 10-Zonen RGB-Beleuchtung - Flüsterleise Gaming-Switches - Premium magnetische Handballenauflage - IP32 wassergeschützt - Deutsches (QWERTZ) Layout,qwertz,qwerty_uk,True,high,title_keyword,,,SteelSeries,static_pool
B083M9CBD5,4,FR,SteelSeries Apex 3 Gaming Tastatur - 10-Zonen RGB-Beleuchtung - Flüsterleise Gaming-Switches - Premium magnetische Handballenauflage - IP32 wassergeschützt - Deutsches (QWERTZ) Layout,qwertz,azerty,True,high,title_keyword,,,SteelSeries,static_pool
B083M9CBD5,8,IT,SteelSeries Apex 3 Gaming Tastatur - 10-Zonen RGB-Beleuchtung - Flüsterleise Gaming-Switches - Premium magnetische Handballenauflage - IP32 wassergeschützt - Deutsches (QWERTZ) Layout,qwertz,qwerty_it,True,high,title_keyword,,,SteelSeries,static_pool
B083M9CBD5,9,ES,SteelSeries Apex 3 Gaming Tastatur - 10-Zonen RGB-Beleuchtung - Flüsterleise Gaming-Switches - Premium magnetische Handballenauflage - IP32 wassergeschützt - Deutsches (QWERTZ) Layout,qwertz,qwerty_es,True,high,title_keyword,,,SteelSeries,static_pool
B0D6YC84SP,2,UK,Logitech G G502 X PLUS LIGHTSPEED Gaming Mouse + G G515 LIGHTSPEED TKL Keyboard,unknown,qwerty_uk,False,none,none,,,Logitech G,static_pool
B0D6YC84SP,4,FR,Logitech G G502 X PLUS LIGHTSPEED Gaming Mouse + G G515 LIGHTSPEED TKL Keyboard,unknown,azerty,False,none,none,,,Logitech G,static_pool
B0D6YC84SP,8,IT,Logitech G G502 X PLUS LIGHTSPEED Gaming Mouse + G G515 LIGHTSPEED TKL Keyboard,unknown,qwerty_it,False,none,none,,,Logitech G,static_pool
B0D6YC84SP,9,ES,Logitech G G502 X PLUS LIGHTSPEED Gaming Mouse + G G515 LIGHTSPEED TKL Keyboard,unknown,qwerty_es,False,none,none,,,Logitech G,static_pool
B0DXFR2QJW,2,UK,"Ducky One X Mini Wireless Gaming Tastatur Weiß – 60%, Induktive Switches, Tri-Mode-Konnektivität USB-C, 2.4GHz, Bluetooth, Rapid Trigger, Einstellbare Auslösung, RGB, ISO deutsch",qwertz,qwerty_uk,True,high,title_keyword,,,Ducky,static_pool
B0DXFR2QJW,4,FR,"Ducky One X Mini Wireless Gaming Tastatur Weiß – 60%, Induktive Switches, Tri-Mode-Konnektivität USB-C, 2.4GHz, Bluetooth, Rapid Trigger, Einstellbare Auslösung, RGB, ISO deutsch",qwertz,azerty,True,high,title_keyword,,,Ducky,static_pool
B0DXFR2QJW,8,IT,"Ducky One X Mini Wireless Gaming Tastatur Weiß – 60%, Induktive Switches, Tri-Mode-Konnektivität USB-C, 2.4GHz, Bluetooth, Rapid Trigger, Einstellbare Auslösung, RGB, ISO deutsch",qwertz,qwerty_it,True,high,title_keyword,,,Ducky,static_pool
B0DXFR2QJW,9,ES,"Ducky One X Mini Wireless Gaming Tastatur Weiß – 60%, Induktive Switches, Tri-Mode-Konnektivität USB-C, 2.4GHz, Bluetooth, Rapid Trigger, Einstellbare Auslösung, RGB, ISO deutsch",qwertz,qwerty_es,True,high,title_keyword,,,Ducky,static_pool
B086DC4MRL,2,UK,"Rii Gaming Tastatur, PC Tastatur Beleuchtet Regenbogen Tastatur USB, 19 Anti-Ghosting, Gaming Keyboard Für PC/Laptop/PS4/Xbox One (Deutsches Layout)",qwertz,qwerty_uk,True,high,title_keyword,,,Rii,static_pool
B086DC4MRL,4,FR,"Rii Gaming Tastatur, PC Tastatur Beleuchtet Regenbogen Tastatur USB, 19 Anti-Ghosting, Gaming Keyboard Für PC/Laptop/PS4/Xbox One (Deutsches Layout)",qwertz,azerty,True,high,title_keyword,,,Rii,static_pool
B086DC4MRL,8,IT,"Rii Gaming Tastatur, PC Tastatur Beleuchtet Regenbogen Tastatur USB, 19 Anti-Ghosting, Gaming Keyboard Für PC/Laptop/PS4/Xbox One (Deutsches Layout)",qwertz,qwerty_it,True,high,title_keyword,,,Rii,static_pool
B086DC4MRL,9,ES,"Rii Gaming Tastatur, PC Tastatur Beleuchtet Regenbogen Tastatur USB, 19 Anti-Ghosting, Gaming Keyboard Für PC/Laptop/PS4/Xbox One (Deutsches Layout)",qwertz,qwerty_es,True,high,title_keyword,,,Rii,static_pool
B0F3XQB3Z9,2,UK,"AULA WIN60 HE Mechanische Gaming Tastatur mit Kabel,Hall Effect Magnetic Switches,Rapid Trigger,Einstellbare Betätigung,60% RGB Tastatur für PC/Mac",unknown,qwerty_uk,False,none,none,,,AULA,static_pool
B0F3XQB3Z9,4,FR,"AULA WIN60 HE Mechanische Gaming Tastatur mit Kabel,Hall Effect Magnetic Switches,Rapid Trigger,Einstellbare Betätigung,60% RGB Tastatur für PC/Mac",unknown,azerty,False,none,none,,,AULA,static_pool
B0F3XQB3Z9,8,IT,"AULA WIN60 HE Mechanische Gaming Tastatur mit Kabel,Hall Effect Magnetic Switches,Rapid Trigger,Einstellbare Betätigung,60% RGB Tastatur für PC/Mac",unknown,qwerty_it,False,none,none,,,AULA,static_pool
B0F3XQB3Z9,9,ES,"AULA WIN60 HE Mechanische Gaming Tastatur mit Kabel,Hall Effect Magnetic Switches,Rapid Trigger,Einstellbare Betätigung,60% RGB Tastatur für PC/Mac",unknown,qwerty_es,False,none,none,,,AULA,static_pool
B0DW9KLBLG,2,UK,"SteelSeries Apex Pro TKL Gen 3 - White Gaming Keyboard - Adjustable Hall Effect Switches; OmniPoint 3.0 - Game-Ready Presets - Rapid Trigger, Protection Mode, Rapid Tap/SOCD - German QWERTZ",qwertz,qwerty_uk,True,high,title_keyword,,,SteelSeries,static_pool
B0DW9KLBLG,4,FR,"SteelSeries Apex Pro TKL Gen 3 - White Gaming Keyboard - Adjustable Hall Effect Switches; OmniPoint 3.0 - Game-Ready Presets - Rapid Trigger, Protection Mode, Rapid Tap/SOCD - German QWERTZ",qwertz,azerty,True,high,title_keyword,,,SteelSeries,static_pool
B0DW9KLBLG,8,IT,"SteelSeries Apex Pro TKL Gen 3 - White Gaming Keyboard - Adjustable Hall Effect Switches; OmniPoint 3.0 - Game-Ready Presets - Rapid Trigger, Protection Mode, Rapid Tap/SOCD - German QWERTZ",qwertz,qwerty_it,True,high,title_keyword,,,SteelSeries,static_pool
B0DW9KLBLG,9,ES,"SteelSeries Apex Pro TKL Gen 3 - White Gaming Keyboard - Adjustable Hall Effect Switches; OmniPoint 3.0 - Game-Ready Presets - Rapid Trigger, Protection Mode, Rapid Tap/SOCD - German QWERTZ",qwertz,qwerty_es,True,high,title_keyword,,,SteelSeries,static_pool
B0CH9NWPX4,2,UK,"KOORUI Gaming Tastatur, Mechanisch Tastatur QWERTZ Deutsches Layout 104 Tasten 26 RGB Hinterleuchtet Kabelgebunden Gaming Keyboard für Windows MacOS Linux-Brauner Schalter",qwertz,qwerty_uk,True,high,title_keyword,,,KOORUI,static_pool
B0CH9NWPX4,4,FR,"KOORUI Gaming Tastatur, Mechanisch Tastatur QWERTZ Deutsches Layout 104 Tasten 26 RGB Hinterleuchtet Kabelgebunden Gaming Keyboard für Windows MacOS Linux-Brauner Schalter",qwertz,azerty,True,high,title_keyword,,,KOORUI,static_pool
B0CH9NWPX4,8,IT,"KOORUI Gaming Tastatur, Mechanisch Tastatur QWERTZ Deutsches Layout 104 Tasten 26 RGB Hinterleuchtet Kabelgebunden Gaming Keyboard für Windows MacOS Linux-Brauner Schalter",qwertz,qwerty_it,True,high,title_keyword,,,KOORUI,static_pool
B0CH9NWPX4,9,ES,"KOORUI Gaming Tastatur, Mechanisch Tastatur QWERTZ Deutsches Layout 104 Tasten 26 RGB Hinterleuchtet Kabelgebunden Gaming Keyboard für Windows MacOS Linux-Brauner Schalter",qwertz,qwerty_es,True,high,title_keyword,,,KOORUI,static_pool
B0BRZ4HZHW,2,UK,"RK ROYAL KLUDGE M75 Gaming Tastatur kabellos 75% Prozent TKL Mechanische Tastatur RGB 2,4 GHz Wireless/Bluetooth/USB-C QWERTZ mit OLED-Smart-Display und Knopf Hot Swappable Silberner Schalter",qwertz,qwerty_uk,True,high,title_keyword,,,RK ROYAL KLUDGE,static_pool
B0BRZ4HZHW,4,FR,"RK ROYAL KLUDGE M75 Gaming Tastatur kabellos 75% Prozent TKL Mechanische Tastatur RGB 2,4 GHz Wireless/Bluetooth/USB-C QWERTZ mit OLED-Smart-Display und Knopf Hot Swappable Silberner Schalter",qwertz,azerty,True,high,title_keyword,,,RK ROYAL KLUDGE,static_pool
B0BRZ4HZHW,8,IT,"RK ROYAL KLUDGE M75 Gaming Tastatur kabellos 75% Prozent TKL Mechanische Tastatur RGB 2,4 GHz Wireless/Bluetooth/USB-C QWERTZ mit OLED-Smart-Display und Knopf Hot Swappable Silberner Schalter",qwertz,qwerty_it,True,high,title_keyword,,,RK ROYAL KLUDGE,static_pool
B0BRZ4HZHW,9,ES,"RK ROYAL KLUDGE M75 Gaming Tastatur kabellos 75% Prozent TKL Mechanische Tastatur RGB 2,4 GHz Wireless/Bluetooth/USB-C QWERTZ mit OLED-Smart-Display und Knopf Hot Swappable Silberner Schalter",qwertz,qwerty_es,True,high,title_keyword,,,RK ROYAL KLUDGE,static_pool
B09G2WRZ52,2,UK,"RedThunder K10 Kabelloses Gaming Tastatur und Maus Set, QWERTZ DE Layout, 3000mA Batteriekapazität und 3200 DPI für Gamer (Schwarz)",qwertz,qwerty_uk,True,high,title_keyword,,,RedThunder,static_pool
B09G2WRZ52,4,FR,"RedThunder K10 Kabelloses Gaming Tastatur und Maus Set, QWERTZ DE Layout, 3000mA Batteriekapazität und 3200 DPI für Gamer (Schwarz)",qwertz,azerty,True,high,title_keyword,,,RedThunder,static_pool
B09G2WRZ52,8,IT,"RedThunder K10 Kabelloses Gaming Tastatur und Maus Set, QWERTZ DE Layout, 3000mA Batteriekapazität und 3200 DPI für Gamer (Schwarz)",qwertz,qwerty_it,True,high,title_keyword,,,RedThunder,static_pool
B09G2WRZ52,9,ES,"RedThunder K10 Kabelloses Gaming Tastatur und Maus Set, QWERTZ DE Layout, 3000mA Batteriekapazität und 3200 DPI für Gamer (Schwarz)",qwertz,qwerty_es,True,high,title_keyword,,,RedThunder,static_pool
B07Q2Q2K6Z,2,UK,"Rii Gaming Tastatur PC, RGB Tastatur kabelgebunden, Regenbogen Beleuchtete Tastatur LED, Gaming Keyboard ideal für Gamer|Büro（Deutsches Layout）",qwertz,qwerty_uk,True,high,title_keyword,,,Rii,static_pool
B07Q2Q2K6Z,4,FR,"Rii Gaming Tastatur PC, RGB Tastatur kabelgebunden, Regenbogen Beleuchtete Tastatur LED, Gaming Keyboard ideal für Gamer|Büro（Deutsches Layout）",qwertz,azerty,True,high,title_keyword,,,Rii,static_pool
B07Q2Q2K6Z,8,IT,"Rii Gaming Tastatur PC, RGB Tastatur kabelgebunden, Regenbogen Beleuchtete Tastatur LED, Gaming Keyboard ideal für Gamer|Büro（Deutsches Layout）",qwertz,qwerty_it,True,high,title_keyword,,,Rii,static_pool
B07Q2Q2K6Z,9,ES,"Rii Gaming Tastatur PC, RGB Tastatur kabelgebunden, Regenbogen Beleuchtete Tastatur LED, Gaming Keyboard ideal für Gamer|Büro（Deutsches Layout）",qwertz,qwerty_es,True,high,title_keyword,,,Rii,static_pool
B0FFH3Y529,2,UK,"TMKB T68 Gaming Tastatur,60% Kabellos Mechanische RGB Tastatur mit Bluetooth/2.4G/Typ-C,Compact 68 Tasten Anti-Ghosting,Deutsches QWERTZ Layout (Grau/Schwarz, Roter Switch)",qwertz,qwerty_uk,True,high,title_keyword,,,TMKB Technology Mechanical KeyBoard,static_pool
B0FFH3Y529,4,FR,"TMKB T68 Gaming Tastatur,60% Kabellos Mechanische RGB Tastatur mit Bluetooth/2.4G/Typ-C,Compact 68 Tasten Anti-Ghosting,Deutsches QWERTZ Layout (Grau/Schwarz, Roter Switch)",qwertz,azerty,True,high,title_keyword,,,TMKB Technology Mechanical KeyBoard,static_pool
B0FFH3Y529,8,IT,"TMKB T68 Gaming Tastatur,60% Kabellos Mechanische RGB Tastatur mit Bluetooth/2.4G/Typ-C,Compact 68 Tasten Anti-Ghosting,Deutsches QWERTZ Layout (Grau/Schwarz, Roter Switch)",qwertz,qwerty_it,True,high,title_keyword,,,TMKB Technology Mechanical KeyBoard,static_pool
B0FFH3Y529,9,ES,"TMKB T68 Gaming Tastatur,60% Kabellos Mechanische RGB Tastatur mit Bluetooth/2.4G/Typ-C,Compact 68 Tasten Anti-Ghosting,Deutsches QWERTZ Layout (Grau/Schwarz, Roter Switch)",qwertz,qwerty_es,True,high,title_keyword,,,TMKB Technology Mechanical KeyBoard,static_pool
B0FP32C3VG,4,FR,"GK GAMAKAY TK75HE V2 75 % Rapid Trigger Clavier de jeu sans fil avec écran TFT, disposition allemande BT/2,4 GHz/USB-C 8 KHz 0,005 mm RT, effet Hall Effet magnétique Clavier (Mercury magnétique)",qwertz,azerty,True,high,title_keyword,102.07,,GK GAMAKAY,static_pool
B0FP32C3VG,8,IT,"GK GAMAKAY TK75HE V2 75% Rapid Trigger Tastiera da gaming wireless con schermo TFT, layout tedesco QWERTZ BT/2,4 GHz/USB-C 8 KHz 0,005 mm RT, interruttore magnetico effetto Hall (Mercurio magnetico)",qwertz,qwerty_it,True,high,title_keyword,106.4,,GK GAMAKAY,static_pool
B0FP32C3VG,9,ES,"GK GAMAKAY TK75HE V2 75% Rapid Trigger - Teclado inalámbrico para juegos con pantalla TFT, QWERTZ disposición alemana BT/2,4 GHz/USB-C 8 KHz 0,005 mm RT, interruptor magnético con efecto Hall (Mercury",qwertz,qwerty_es,True,high,title_keyword,109.41,,GK GAMAKAY,static_pool
B0F53GWXWL,4,FR,"be quiet! clavier Light Mount Silent Tactile DE ISO, switches mécaniques, 3 couches de mousse, extra-silencieuses commutateurs pré-lubrifiés, touches PBT double couche, molette média 3D diffuseur ARGB",qwertz,azerty,True,medium,ean_prefix,149.9,144.9,be quiet!,static_pool
B0F53GWXWL,8,IT,"be quiet! Tastiera Light Mount Silent Tactile DE ISO, switch meccanici, battitura rapida dei tasti, isolamento a 3 strati, interruttore lubrificato fabbrica, funzione hot-swap, tappi per tasti PBT",qwertz,qwerty_it,True,medium,ean_prefix,159.9,144.9,be quiet!,static_pool
B0F53GWXWL,9,ES,"be quiet! Teclado Light Mount Silent Tactile DE ISO, interruptores mecánicos, 3 Capas de Espuma, teclados PBT, Rueda Multimedia 3D, difusor ARGB, Barras LED ARGB, con Software IO Center",qwertz,qwerty_es,True,medium,ean_prefix,149.9,144.9,be quiet!,static_pool
B077T9391Z,2,UK,"Razer Tartarus V2 - Gaming Keypad - Gamepad with mecha-membrane buttons numpad size (32 programmable buttons, 8-way thumbpad, palm rest, hypershift, RGB lighting) Black",unknown,qwerty_uk,False,none,none,79.99,60.96,Razer,static_pool
B077T9391Z,4,FR,"Razer Tartarus V2 - Pavé Numérique Gamer (32 Touches Entièrement Programmables, Forme Ergonomique avec Paume Détachable, Fonctionnalité Hypershift, Eclairage RGB Chroma) Noir",unknown,azerty,False,none,none,110.89,69.73,Razer,static_pool
B077T9391Z,8,IT,"Razer Tartarus V2 - Tastiera da gioco - Gamepad con pulsanti a membrana mecha (32 pulsanti programmabili, thumbpad a 8 direzioni, palm rest, hypershift, illuminazione RGB) Nero",unknown,qwerty_it,False,none,none,95.9,69.73,Razer,static_pool
B077T9391Z,9,ES,"Razer Tartarus V2 - Gaming Keypad con Swtich Mecha-Membrane, Teclado para Juegos, USB, Alámbrico, Tamaño Único, Color Negro",unknown,qwerty_es,False,none,none,108.98,71.47,Razer,static_pool
B0DH2LZ4XM,2,UK,"Newmen GM326 Clavier mécanique avec câble, clavier de jeu 75 % pour cent, éclairage LED TKL Hot Swap USB C, mini clavier mécanique avec bouton, pour PC/Win/Mac, disposition QWERTY, noir/blanc,",unknown,qwerty_uk,False,none,none,,,Newmen,static_pool
B0DH2LZ4XM,4,FR,"Newmen GM326 Clavier mécanique avec câble, clavier de jeu 75 % pour cent, éclairage LED TKL Hot Swap USB C, mini clavier mécanique avec bouton, pour PC/Win/Mac, disposition QWERTY, noir/blanc,",unknown,azerty,False,none,none,,,Newmen,static_pool
B0DH2LZ4XM,8,IT,"Newmen GM326 Tastiera meccanica con cavo, tastiera da gioco al 75%, TKL Hot Swap LED illuminazione USB C Mini tastiera meccanica con pulsante, per PC/Win/Mac, layout QWERTY nero/bianco, interruttore",unknown,qwerty_it,False,none,none,,,Newmen,static_pool
B0DH2LZ4XM,9,ES,"Newmen GM326 Teclado mecánico con cable, teclado para juegos 75% por ciento, TKL Hot Swap iluminación LED USB C Mini teclado mecánico con botón, para PC/Win/Mac, diseño QWERTY, negro/blanco,",unknown,qwerty_es,False,none,none,,,Newmen,static_pool
B0D5M854QW,2,UK,"YUNZII B75 PRO Wireless Mechanical Keyboard,75% Layout with Knob,Hot Swap Gasket Custom Structure,Creamy Pre-lubed Switches,RGB Backlit,Bluetooth/Type-C/2.4G for Win/Mac(Blue Grey Switch,Grey)",unknown,qwerty_uk,False,none,none,,,YUNZII,static_pool
B0D5M854QW,4,FR,"YUNZII B75 PRO drahtlose mechanische Tastatur,75% Gaming Tastatur Dichtung Hot Swap Custom Tastatur mit Knopf,vorgeschmierte Schalter RGB,Bluetooth/Typ-C/2.4G Cremige Tastatur(Blue Grey Schalter,Grau)",unknown,azerty,False,none,none,,,YUNZII,static_pool
B0D5M854QW,8,IT,"YUNZII B75 PRO Tastiera Meccanica Senza Fili, 75% Gaming Keyboard Guarnizione Hot Swap Custom Keyboard Con Manopola, Pre-lubrificato Interruttori RGB, BT/Tipo-C/2.4G (Blu Grigio Schalter, Grigio)",unknown,qwerty_it,False,none,none,,,YUNZII,static_pool
B0D5M854QW,9,ES,"YUNZII B75 Pro Teclado Mecánico Inalámbrico,75% Teclado para Juegos Hot Swap Hot Swap Custom Teclado con Knob,Pre-lubed Switches RGB,BT/Tipo-C/2.4G Teclado (Gris, Blue Grey Switch)",unknown,qwerty_es,False,none,none,,,YUNZII,static_pool
B089NHZT5J,2,UK,"RK ROYAL KLUDGE RK61 Wireless Mechanical Keyboard, Hot Swappable Triple Mode 2.4Ghz/BT5.0/USB-C, 61 Keys RGB Backlit Compact 60% Programmable, for Win/Mac/Android (Red Switch, White)",azerty,qwerty_uk,True,high,title_keyword,,,RK ROYAL KLUDGE,static_pool
B089NHZT5J,4,FR,"RK ROYAL KLUDGE RK61 Clavier sans Fil, AZERTY Clavier Gaming Mecanique (Red Switch-US, White)",azerty,azerty,False,high,title_keyword,,,RK ROYAL KLUDGE,static_pool
B089NHZT5J,8,IT,"RK ROYAL KLUDGE Tastiera meccanica wireless RK61, tastiera hot swap, tripla modalità 2,4 Ghz/BT5.0/USB-C, 61 tasti retroilluminata RGB compatta 60% tastiera programmabile, per Win/Mac/Android",azerty,qwerty_it,True,high,title_keyword,,,RK ROYAL KLUDGE,static_pool
B089NHZT5J,9,ES,"RK ROYAL KLUDGE RK61 Teclado Inalambrico, Español Teclado Mecánico Gaming 60% RGB Bluetooth/USB-C/2.4Ghz Interruptor Rojo Hot Swap Compatible con MacBook/iPad/iOS/Mac OX/Windows PC Tableta, Blanco",azerty,qwerty_es,True,high,title_keyword,,,RK ROYAL KLUDGE,static_pool
B0G7HKKZGH,4,FR,GravaStar Mercury K1 QWERTZ 75 % Clavier de jeu mécanique dégradé blanc,qwertz,azerty,True,high,title_keyword,139.95,,GravaStar,static_pool
B0G7HKKZGH,8,IT,GravaStar Mercury K1 QWERTZ 75% meccanico Gaming Gradiente di colore della tastiera Bianco,qwertz,qwerty_it,True,high,title_keyword,153.59,,GravaStar,static_pool
B0G7HKKZGH,9,ES,GravaStar Mercury K1 QWERTZ 75% Mecánico Gaming Gradiente de teclado Blanco,qwertz,qwerty_es,True,high,title_keyword,143.82,,GravaStar,static_pool
B09LYWYDX4,2,UK,"Razer Huntsman Mini (Analog Switch) - 60% Compact Gaming Keyboard (Analog Switches, Doubleshot PBT Keycaps, Detachable USB-C Cable) US Layout | Black",unknown,qwerty_uk,False,none,none,,,Razer,static_pool
B09LYWYDX4,4,FR,"Razer Huntsman Mini (Switches Analog) - Clavier Gamer Compact à 60% (Switches Optiques Analogiques, Touches en PBT, Câble USB-C Détachable) Clavier US | Noir",unknown,azerty,False,none,none,,,Razer,static_pool
B09LYWYDX4,8,IT,"Razer Huntsman Mini (Interruttore Analogico) - Tastiera da Gioco Compatta al 60% (Interruttori Analogicoi, Copri Tasti Doubleshot PBT, Cavo USB-C Staccabile) Layout USA | Nero",unknown,qwerty_it,False,none,none,,,Razer,static_pool
B09LYWYDX4,9,ES,"Razer Huntsman Mini (Interruptor Analógico) - 60% Teclado Compacto para Juegos (Interruptores Analógicos, Teclas PBT de Doble Disparo, Cable USB-C Desmontable) Diseño US | Negro",unknown,qwerty_es,False,none,none,,,Razer,static_pool
B0DFHFR5S2,2,UK,"SteelSeries Apex Pro Gen 3 - Gaming Keyboard - Hall Effect Switches; OmniPoint 3.0 - Adjustable Actuation - Game-Ready Presets - Rapid Trigger, Protection Mode, Rapid Tap/SOCD - German QWERTZ",qwertz,qwerty_uk,True,high,title_keyword,219.0,,SteelSeries,static_pool
B0DFHFR5S2,4,FR,SteelSeries Apex Pro Gen 3 - Clavier Gamer HyperMagnetic - Switches OmniPoint 3.0 - Actionnement Ajustable - Toucher Rapide/SOCD - OLED - RGB - Capuchons PBT - USB-C - DE Layout QWERTZ,qwertz,azerty,True,high,title_keyword,269.99,184.36,SteelSeries,static_pool
B0DFHFR5S2,8,IT,"SteelSeries Apex Pro Gen 3, Tastiera Gaming HyperMagnetic, OmniPoint 3.0 switch ipermagnetici, Attuazione regolabile, Innesco rapido, Tocco rapido/SOCD, OLED, RGB, USB-C, DE Layout QWERTZ",qwertz,qwerty_it,True,high,title_keyword,251.92,184.36,SteelSeries,static_pool
B0DFHFR5S2,9,ES,SteelSeries Apex Pro Gen 3 - Teclado Gaming HyperMagnetic - Interruptores OmniPoint 3.0 - Accionamiento Ajustable - Rapid Trigger - Preajustes - Modo protección - Rapid Tap - USB-C - DE Layout QWERTZ,qwertz,qwerty_es,True,high,title_keyword,269.99,184.36,SteelSeries,static_pool
B0B96BN5HT,4,FR,"Gaming Tastatur, Redragon Mechanische Tastatur mit roten Schaltern, voll programmierbare Gaming Tastatur Mechanische, RGB Hintergrundbeleuchtung, Anti-Ghosting 105 Tasten für Windows PC Mac(DE Layout)",qwertz,azerty,True,high,title_keyword,49.99,26.99,Redragon,static_pool
B0B96BN5HT,8,IT,"Tastiera da gioco, Redragon, tastiera meccanica con interruttori rossi, tastiera da gioco completamente programmabile, RGB, anti-ghosting 105 tasti per Windows PC Mac (layout tedesco)",qwertz,qwerty_it,True,high,title_keyword,63.81,26.99,Redragon,static_pool
B0B96BN5HT,9,ES,"Redragon Teclado mecánico para juegos, teclado QWERTZ (disposición alemana) con interruptor rojo para PC Gamer Trabajo, teclado programable con cable de 105 teclas, carcasa de acero, iluminación RGB",qwertz,qwerty_es,True,high,title_keyword,48.38,26.99,Redragon,static_pool
B07ZTLZMBW,2,UK,Sharkoon Skiller SGK5 Gaming Keyboards Black,qwertz,qwerty_uk,True,medium,ean_prefix,,,Sharkoon,static_pool
B07ZTLZMBW,4,FR,Sharkoon SKILLER SGK5 Clavier USB QWERTY Anglais américain Noir,qwertz,azerty,True,medium,ean_prefix,,,Sharkoon,static_pool
B07ZTLZMBW,8,IT,"Sharkoon Tastiera da gioco Skiller SGK5 - layout USA, illuminazione RGB",qwertz,qwerty_it,True,medium,ean_prefix,,,Sharkoon,static_pool
B07ZTLZMBW,9,ES,SHARKOON SKILLER SGK5 Teclado (Inglã‰S) USB QWERTY DE EE. UU. Negro,qwertz,qwerty_es,True,medium,ean_prefix,,,Sharkoon,static_pool
B0BC8KSNVT,2,UK,"Mechanical Gaming Keyboard Wireless, 80% TKL Backlit Bluetooth Mechanical Keyboard Red Switch QWERTY, Tri-Mode (2.4G/BT5.0/Wired), Anti-Ghosting, LED Lighting for Computer/PC/Windows/Xbox (DE Layout)",qwertz,qwerty_uk,True,high,title_keyword,,,TECURS,static_pool
